0	10000
1	102
2	127
3	88
4	159
5	146
6	62
7	74
8	149
9	110
10	79
11	66
12	86
13	81
14	70
15	74
16	70
17	94
18	69
19	83
20	84
21	58
22	77
23	89
24	81
25	80
26	85
27	89
28	90
29	82
30	97
31	84
32	85
33	102
34	92
35	90
36	79
37	83
38	89
39	82
40	97
41	107
42	118
43	96
44	90
45	103
46	89
47	102
48	91
49	97
50	112
51	96
52	94
53	88
54	113
55	104
56	91
57	106
58	86
59	100
60	113
61	100
62	85
63	97
64	103
65	111
66	112
67	122
68	108
69	115
70	108
71	125
72	99
73	110
74	119
75	113
76	108
77	106
78	129
79	118
80	111
81	113
82	139
83	92
84	111
85	115
86	130
87	122
88	127
89	113
90	96
91	107
92	114
93	113
94	109
95	110
96	123
97	129
98	122
99	106
100	113
101	107
102	108
103	123
104	153
105	132
106	123
107	135
108	105
109	108
110	131
111	133
112	128
113	117
114	127
115	130
116	137
117	127
118	132
119	118
120	131
121	138
122	139
123	129
124	115
125	126
126	121
127	109
128	138
129	140
130	117
131	138
132	149
133	131
134	119
135	109
136	136
137	138
138	133
139	135
140	130
141	169
142	142
143	129
144	142
145	132
146	116
147	141
148	123
149	142
150	141
151	136
152	130
153	156
154	127
155	115
156	136
157	141
158	140
159	145
160	131
161	133
162	140
163	121
164	132
165	119
166	119
167	131
168	141
169	137
170	132
171	128
172	153
173	146
174	156
175	127
176	116
177	142
178	152
179	139
180	131
181	138
182	128
183	127
184	140
185	161
186	145
187	136
188	142
189	141
190	138
191	144
192	126
193	133
194	132
195	124
196	145
197	177
198	135
199	129
