9523304	1981841.268	561896.963	320	5	4
635468	1981845.611	561851.919	320	5	37
1835703	1981855.068	561872.533	320	5	33
3460262	1981853.01	561858.449	320	5	43
9808562	1981852.749	561866.769	320	5	37
1677351	1981895.852	561861.028	320	5	16
7164981	1981852.092	561861.335	320	5	38
4016310	1981844.965	561852.143	320	5	36
16844552	1981852.645	561860.891	320	5	40
1737721	1981856.175	561871.865	320	5	33
1688288	1981876.946	561871.048	320	5	12
4292413	1981846.16	561849.256	320	5	33
15261484	1981900.094	561858.579	320	5	18
12085526	1981849.846	561845.7	320	5	30
11127217	1981852.017	561870.209	320	5	34
6574447	1981842.825	561843.495	320	5	22
11448063	1981857.383	561875.634	320	5	32
5429856	1981845.5	561842.38	320	5	23
11086164	1981840.937	561916.597	320	5	4
14037872	1981858.197	561867.202	320	5	35
1797998	1981853.563	561858.005	320	5	43
8644527	1981852.005	561863.998	320	5	38
465416	1981852.184	561861.224	320	5	39
5709659	1981891.33	561861.924	320	5	14
4117913	1981845.698	561848.813	320	5	33
3310536	1981846.068	561849.367	320	5	33
5253309	1981870.89	561843.107	320	5	3
1517056	1981900.339	561842.162	320	5	13
3010627	1981851.342	561855.569	320	5	42
13044329	1981858.492	561876.297	320	5	33
2588978	1981878.42	561869.603	320	5	10
2203728	1981872.348	561880.596	320	5	16
7313565	1981852.202	561870.098	320	5	34
1944612	1981870.396	561873.612	320	5	21
13452730	1981840.346	561897.519	320	5	4
4683073	1981874.971	561852.639	320	5	6
683062	1981853.38	561858.892	320	5	41
2415101	1981852.639	561857.785	320	5	43
10395608	1981853.846	561861.11	320	5	38
11463028	1981889.328	561876.459	320	5	9
11997668	1981858.104	561866.648	320	5	36
7227052	1981857.009	561873.416	320	5	33
630868	1981853.563	561858.116	320	5	43
2098395	1981851.637	561864.664	320	5	38
3257732	1981851.64	561865.995	320	5	36
12178643	1981866.077	561883.936	320	5	16
16335723	1981853.292	561861.333	320	5	38
13173399	1981898.187	561874.445	320	5	10
647207	1981852.839	561865.549	320	5	37
84525	1981843.486	561898.068	320	5	4
2150726	1981851.906	561860.67	320	5	40
13310303	1981840.809	561851.374	320	5	33
1732598	1981879.527	561869.046	320	5	10
6912961	1981842.361	561842.276	320	5	20
5397362	1981853.302	561866.435	320	5	37
3853885	1981855.9	561872.753	320	5	33
3466516	1981855.254	561872.976	320	5	33
6996959	1981852.283	561864.441	320	5	38
5494680	1981846.43	561845.595	320	5	29
5360790	1981865.518	561834.244	320	5	3
5260271	1981844.112	561840.608	320	5	19
3978181	1981843.463	561839.278	320	5	15
802181	1981843.466	561840.942	320	5	19
2317272	1981895.524	561834.518	320	5	4
10660076	1981947.861	561924.707	320	5	14
13390891	1981948.977	561928.477	320	5	15
13948270	1981948.145	561928.256	320	5	15
8310852	1981944.716	561921.497	320	5	15
10707331	1981945.548	561921.828	320	5	15
16501739	1981956.944	561942.659	320	5	4
11940169	1981947.308	561925.152	320	5	15
6213609	1981949.374	561848.057	320	5	39
5015473	1981956.476	561891.857	320	5	35
5983838	1981903.227	561855.467	320	5	21
5806978	1981941.652	561912.629	320	5	30
3691446	1981939.605	561904.535	320	5	30
1563667	1981947.538	561901.081	320	5	46
5331971	1981943.842	561851.617	320	5	45
3196588	1981945.349	561867.143	320	5	32
9621552	1981924.162	561844.002	320	5	50
7068873	1981938.954	561854.621	320	5	50
9257355	1981954.535	561890.974	320	5	35
2912912	1981929.885	561890.689	320	5	13
4396526	1981961.366	561842.709	320	5	10
3462662	1981921.059	561862.532	320	5	37
4581947	1981952.058	561898.743	320	5	47
1620603	1981909.317	561853.57	320	5	32
4442781	1981938.952	561853.179	320	5	48
11211553	1981940.44	561859.055	320	5	42
14001869	1981912.021	561867.319	320	5	28
2448892	1981959.618	561893.515	320	5	34
17203428	1981911.896	561850.792	320	5	32
3135298	1981951.965	561898.743	320	5	47
2822638	1981936.464	561902.989	320	5	27
5779727	1981941.099	561912.963	320	5	30
3543171	1981918.294	561864.756	320	5	27
5146326	1981948.09	561900.082	320	5	46
3102670	1981959.065	561893.849	320	5	34
8269903	1981933.968	561901.441	320	5	24
6676305	1981938.309	561854.955	320	5	51
4200314	1981913.005	561850.901	320	5	34
3837965	1981942.18	561851.731	320	5	47
2077326	1981937.281	561848.524	320	5	50
8156707	1981905.99	561851.691	320	5	24
7423383	1981956.198	561891.303	320	5	35
2654963	1981937.097	561848.968	320	5	51
3422092	1981937.836	561849.41	320	5	51
10146207	1981949.283	561848.833	320	5	39
5549538	1981918.754	561863.756	320	5	28
4193861	1981921.267	561874.4	320	5	18
4795675	1981939.601	561854.62	320	5	47
10336483	1981951.779	561898.078	320	5	47
17833388	1981963.977	561903.712	320	5	32
6732489	1981941.441	561851.289	320	5	48
3125497	1981947.759	561871.908	320	5	20
3426919	1981937.564	561851.962	320	5	52
8716155	1981925.732	561843.998	320	5	49
4389627	1981939.415	561854.177	320	5	48
636203	1981954.148	561881.546	320	5	31
12248598	1981922.594	561844.892	320	5	50
3596703	1981947.26	561900.527	320	5	46
2561439	1981924.47	561860.085	320	5	54
5205033	1981938.957	561856.174	320	5	49
5529001	1981940.821	561912.52	320	5	30
3603441	1981938.66	561845.637	320	5	49
8395987	1981939.879	561855.174	320	5	46
10572873	1981963.505	561898.388	320	5	33
9121485	1981923.364	561860.642	320	5	50
8049937	1981958.599	561844.156	320	5	14
7834062	1981925.764	561860.859	320	5	55
8508372	1981940.917	561914.072	320	5	29
11147325	1981920.508	561863.642	320	5	30
5187057	1981948.362	561897.308	320	5	48
7780005	1981962.952	561898.833	320	5	33
4320142	1981954.639	561896.631	320	5	37
3623520	1981942.366	561852.285	320	5	47
1975797	1981926.962	561859.525	320	5	57
7024403	1981919.03	561863.645	320	5	28
7091201	1981939.968	561853.843	320	5	48
3419437	1981939.693	561854.731	320	5	47
11714033	1981921.58	561845.449	320	5	45
7971175	1981944.253	561920.61	320	5	20
12116000	1981932.573	561896.119	320	5	24
2666802	1981938.385	561846.525	320	5	50
9697050	1981955.642	561890.306	320	5	35
1617649	1981952.76	561880.218	320	5	26
6175366	1981903.413	561856.133	320	5	22
13571087	1981958.874	561890.633	320	5	35
6992956	1981932.955	561855.631	320	5	53
1670792	1981938.107	561845.971	320	5	50
2726094	1981960.264	561893.292	320	5	34
2462634	1981937.93	561849.854	320	5	51
14095286	1981942.106	561860.938	320	5	40
11116302	1981919.512	561873.96	320	5	18
9158277	1981940.623	561857.946	320	5	42
11238974	1981927.67	561843.662	320	5	49
8911800	1981955.088	561890.64	320	5	35
3369671	1981922.749	561877.059	320	5	18
4870517	1981958.419	561894.072	320	5	34
11783345	1981953.518	561890.31	320	5	37
7471067	1981924.378	561860.196	320	5	54
11918551	1981954.347	561889.088	320	5	36
17035437	1981917.288	561869.749	320	5	22
4128000	1981939.14	561855.065	320	5	49
16964585	1981916.876	561848.009	320	5	37
6005822	1981940.633	561910.745	320	5	32
6223077	1981935.264	561903.546	320	5	25
1483827	1981935.988	561848.194	320	5	51
11670727	1981920.597	561862.089	320	5	36
6805909	1981954.813	561891.417	320	5	35
11682485	1981942.01	561859.274	320	5	40
1544417	1981947.077	561901.304	320	5	46
10215595	1981934.518	561899.776	320	5	24
1032720	1981949.424	561873.569	320	5	18
5237963	1981939.619	561911.524	320	5	30
2073396	1981954.731	561896.631	320	5	37
13238188	1981926.008	561843.776	320	5	49
650789	1981948.278	561901.413	320	5	46
14450304	1981948.358	561895.201	320	5	47
9479381	1981926.226	561860.636	320	5	56
6496615	1981941.285	561913.406	320	5	30
7067589	1981939.137	561853.623	320	5	48
13558213	1981904.232	561849.697	320	5	17
6959469	1981965.07	561896.167	320	5	33
8799311	1981965.624	561896.387	320	5	33
8132378	1981965.346	561895.612	320	5	34
10115235	1981966.365	561897.384	320	5	32
8451913	1981928.769	561839.001	320	5	38
174470	1981956.829	561836.062	320	5	9
11223058	1981926.64	561836.343	320	5	22
10185997	1981927.376	561835.011	320	5	21
427875	1981906.155	561841.929	320	5	17
7751385	1981926.913	561834.124	320	5	20
1376774	1981949.537	561836.853	320	5	25
202626	1981955.54	561838.172	320	5	16
11378224	1981929.137	561838.335	320	5	36
6323565	1981951.115	561841.287	320	5	34
411671	1981957.202	561838.058	320	5	10
