9523304	1981841.268	561896.963	320	2	4
635468	1981845.611	561851.919	320	2	37
1835703	1981855.068	561872.533	320	2	33
3460262	1981853.01	561858.449	320	2	43
9808562	1981852.749	561866.769	320	2	37
7164981	1981852.092	561861.335	320	2	38
4016310	1981844.965	561852.143	320	2	36
16844552	1981852.645	561860.891	320	2	40
1737721	1981856.175	561871.865	320	2	33
1688288	1981876.946	561871.048	320	2	10
4292413	1981846.16	561849.256	320	2	33
12085526	1981849.846	561845.7	320	2	30
11127217	1981852.017	561870.209	320	2	34
6574447	1981842.825	561843.495	320	2	22
11448063	1981857.383	561875.634	320	2	32
5429856	1981845.5	561842.38	320	2	23
11086164	1981840.937	561916.597	320	2	4
14037872	1981858.197	561867.202	320	2	35
1797998	1981853.563	561858.005	320	2	43
8644527	1981852.005	561863.998	320	2	38
465416	1981852.184	561861.224	320	2	39
4117913	1981845.698	561848.813	320	2	33
3310536	1981846.068	561849.367	320	2	33
5253309	1981870.89	561843.107	320	2	3
3010627	1981851.342	561855.569	320	2	42
13044329	1981858.492	561876.297	320	2	33
2588978	1981878.42	561869.603	320	2	7
2203728	1981872.348	561880.596	320	2	15
7313565	1981852.202	561870.098	320	2	34
1944612	1981870.396	561873.612	320	2	20
13452730	1981840.346	561897.519	320	2	4
4683073	1981874.971	561852.639	320	2	5
683062	1981853.38	561858.892	320	2	41
2415101	1981852.639	561857.785	320	2	43
10395608	1981853.846	561861.11	320	2	38
11997668	1981858.104	561866.648	320	2	36
7227052	1981857.009	561873.416	320	2	33
630868	1981853.563	561858.116	320	2	43
2098395	1981851.637	561864.664	320	2	38
3257732	1981851.64	561865.995	320	2	36
12178643	1981866.077	561883.936	320	2	16
16335723	1981853.292	561861.333	320	2	38
647207	1981852.839	561865.549	320	2	37
84525	1981843.486	561898.068	320	2	4
2150726	1981851.906	561860.67	320	2	40
13310303	1981840.809	561851.374	320	2	33
1732598	1981879.527	561869.046	320	2	6
6912961	1981842.361	561842.276	320	2	20
5397362	1981853.302	561866.435	320	2	37
3853885	1981855.9	561872.753	320	2	33
3466516	1981855.254	561872.976	320	2	33
6996959	1981852.283	561864.441	320	2	38
5494680	1981846.43	561845.595	320	2	29
5360790	1981865.518	561834.244	320	2	3
5260271	1981844.112	561840.608	320	2	19
3978181	1981843.463	561839.278	320	2	15
802181	1981843.466	561840.942	320	2	19
