10414855	1982060.431	561844.403	320	39	26
5808841	1982037.654	561858.09	320	39	32
1468788	1982044.377	561849.869	320	39	38
1781633	1982045.382	561844.432	320	39	38
344764	1982068.089	561842.28	320	39	26
2037842	1982041.533	561859.081	320	39	34
348425	1982039.321	561860.749	320	39	26
9383148	1982038.56	561849.326	320	39	36
1157491	1982043.731	561849.759	320	39	38
2191151	1982089.802	561851.001	320	39	41
2195019	1982038.114	561857.646	320	39	32
2981303	1982054.894	561845.523	320	39	33
4941327	1982039.39	561849.102	320	39	36
4983158	1982042.256	561850.982	320	39	38
4562798	1982054.432	561845.413	320	39	33
6130242	1982037.56	561857.425	320	39	32
2072950	1982041.713	561856.529	320	39	36
3870330	1982042.18	561859.302	320	39	36
1176094	1982040.614	561861.079	320	39	28
8576498	1982049.082	561848.196	320	39	40
14348319	1982036.451	561856.983	320	39	32
311580	1982043.184	561853.643	320	39	38
3759943	1982041.889	561852.203	320	39	37
9573788	1982035.25	561856.431	320	39	32
3515479	1982045.221	561856.412	320	39	38
4310094	1982059.047	561844.849	320	39	27
4584456	1982055.353	561844.302	320	39	32
1420247	1982049.164	561842.761	320	39	38
6888279	1982066.336	561842.949	320	39	22
1948188	1982054.891	561844.192	320	39	32
4768229	1982043.831	561853.974	320	39	38
1218790	1982086.654	561846.127	320	39	50
2103887	1982084.154	561842.804	320	39	61
1315506	1982042.165	561851.648	320	39	38
1093637	1982045.199	561844.987	320	39	38
3191072	1982042.914	561857.082	320	39	36
6838153	1982092.582	561856.32	320	39	26
8807928	1982097.363	561846.106	320	39	58
361241	1982130.506	561845.709	320	39	32
2563681	1982123.856	561844.169	320	39	52
4697921	1982090.451	561852.22	320	39	40
5547261	1982095.325	561842.671	320	39	64
2198132	1982128.568	561846.379	320	39	34
343958	1982132.083	561849.478	320	39	26
2576962	1982129.216	561846.932	320	39	32
3138014	1982131.149	561844.044	320	39	34
9278184	1982096.254	561845.443	320	39	60
76897	1982130.224	561843.048	320	39	36
14522810	1982125.829	561862.135	320	39	21
3552641	1982132.647	561855.134	320	39	22
4123361	1982129.583	561846.044	320	39	32
2390248	1982129.399	561846.488	320	39	32
13021206	1982098.845	561848.654	320	39	56
9443831	1982097.641	561846.66	320	39	57
7935073	1982096.529	561844.555	320	39	63
7458458	1982131.794	561843.378	320	39	33
2308184	1982124.687	561844.39	320	39	50
8576578	1982096.712	561843.667	320	39	64
13716124	1982099.678	561849.984	320	39	51
9485937	1982095.976	561844.889	320	39	63
