3574722	1982084.842	561816.625	320	0	50
34615	1982081.514	561814.191	320	0	53
5675346	1982089.551	561816.505	320	0	46
1379389	1982081.89	561817.629	320	0	50
2014418	1982083.277	561818.846	320	0	50
653575	1982080.031	561811.31	320	0	57
9860284	1982089.738	561817.835	320	0	41
7264176	1982088.166	561816.507	320	0	47
1370636	1982064.447	561820.546	320	0	21
9251313	1982089.46	561817.281	320	0	44
3042988	1982080.603	561820.515	320	0	47
60256	1982081.236	561813.748	320	0	54
988973	1982080.315	561814.637	320	0	54
553032	1982079.481	561813.086	320	0	54
92820	1982081.051	561813.304	320	0	54
10949362	1982089.921	561817.059	320	0	44
452721	1982080.037	561814.194	320	0	54
10243022	1982090.384	561817.501	320	0	41
1405275	1982083.831	561818.512	320	0	50
9054638	1982089.46	561817.392	320	0	44
1261711	1982080.495	561812.307	320	0	57
687085	1982079.203	561812.642	320	0	56
1717539	1982085.676	561817.954	320	0	49
808290	1982079.478	561811.754	320	0	56
2165009	1982086.606	561773.472	320	0	62
9107822	1982075.935	561793.459	320	0	49
7077684	1982068.347	561784.489	320	0	33
121674	1982075.589	561805.883	320	0	60
1938836	1982079.272	561800.663	320	0	65
727512	1982075.216	561803.665	320	0	58
4364144	1982079.087	561800.552	320	0	64
9747944	1982084.567	561769.816	320	0	57
5340686	1982083.685	561791.004	320	0	56
7824850	1982086.361	561790.333	320	0	57
9272019	1982063.348	561777.399	320	0	13
4851095	1982076.167	561770.387	320	0	53
15373698	1982076.581	561793.236	320	0	48
10910324	1982088.759	561789.108	320	0	50
10427144	1982090.122	561777.681	320	0	57
5704893	1982086.597	561768.814	320	0	62
4045056	1982074.75	561801.448	320	0	57
1060903	1982083.918	561767.931	320	0	56
1440646	1982076.05	561805.217	320	0	60
2145158	1982072.063	561796.461	320	0	50
5890777	1982088.824	561775.021	320	0	61
4368914	1982075.706	561770.72	320	0	53
5772009	1982087.44	561775.245	320	0	63
1859965	1982074.292	561803.445	320	0	54
4938460	1982075.15	561769.501	320	0	53
8208090	1982089.552	561769.584	320	0	64
6507026	1982089.566	561776.572	320	0	59
4366567	1982085.348	561791.666	320	0	56
16536697	1982084.322	561786.011	320	0	65
3194987	1982072.056	561792.801	320	0	44
1870737	1982081.515	561766.827	320	0	53
2655659	1982079.648	561803.768	320	0	64
8380758	1982068.438	561784.045	320	0	31
3615698	1982076.072	561768.945	320	0	55
6608065	1982075.428	561770.055	320	0	53
9265665	1982082.043	561801.323	320	0	65
1203783	1982086.049	561772.253	320	0	63
692180	1982084.471	561767.597	320	0	58
7260557	1982084.382	561769.151	320	0	55
5091252	1982086.967	561769.367	320	0	63
777529	1982068.897	561782.602	320	0	31
6645332	1982086.086	561791.221	320	0	57
1578077	1982086.881	561772.584	320	0	63
4722508	1982088.268	561773.913	320	0	61
1645062	1982079.097	561805.433	320	0	61
9791891	1982089.291	561777.46	320	0	58
1184220	1982086.327	561772.807	320	0	63
7044110	1982084.289	561769.151	320	0	55
1035009	1982076.513	561806.214	320	0	60
2468522	1982078.526	561796.782	320	0	54
2775979	1982079.744	561805.875	320	0	61
11837939	1982081.951	561801.323	320	0	65
1380759	1982079.835	561805.32	320	0	64
2565334	1982087.159	561773.027	320	0	62
1751894	1982080.294	561803.766	320	0	64
4935395	1982079.304	561769.16	320	0	56
10166011	1982087.376	561789.776	320	0	57
4711155	1982074.011	561801.449	320	0	55
741095	1982085.024	561767.375	320	0	60
3046705	1982082.305	561793.225	320	0	53
3804021	1982084.474	561769.15	320	0	55
4545923	1982071.51	561796.906	320	0	51
1421252	1982074.938	561803.333	320	0	56
270865	1982075.679	561804.663	320	0	60
4377072	1982079.173	561796.891	320	0	54
83453	1982074.57	561803.777	320	0	54
887806	1982080.299	561806.207	320	0	62
3656442	1982070.006	561783.266	320	0	39
7504831	1982071.686	561792.358	320	0	44
4165141	1982073.829	561802.448	320	0	55
7307016	1982091.345	561789.325	320	0	38
7822258	1982095.928	561819.931	320	0	29
12450186	1982099.512	561811.605	320	0	26
1215972	1982098.248	561778.552	320	0	47
12852935	1982095.5	561789.65	320	0	32
2731841	1982094.534	561815.164	320	0	37
5609318	1982097.308	561817.599	320	0	29
16482993	1982092.317	561814.946	320	0	43
18452963	1982103.67	561813.15	320	0	15
