0	2	8896 13782 15282
0	2	2244 9904 15582
0	2	3062 15908 18028
0	2	7288 10553 13112 13493
0	2	2895 8858 9801
0	2	6179 7879 13985
0	2	4153 10421 16403
0	2	2783 15033 19387
0	2	3512 6337 12427 16044
0	2	5434 10475 14188
0	2	6768 10361 11201 17055
0	2	4202 11838 14168
0	2	9191 9390 12759
0	2	14723 14747 17829
0	2	3926 5355 14599
0	2	11774 12271 17731
0	2	6256 6851 18259
0	2	2087 3749 5424
0	2	2087 2450 3749
0	2	61 3786 13791
0	2	4485 7403 16520
0	2	8856 9862 10233
0	2	4305 4895 12925
0	2	578 3081 6681 9624
0	2	2332 12308 16666
0	2	8395 11253 15262
0	2	4424 6155 11662
0	2	3288 6155 11662
0	2	1891 8502 18347
0	2	6 8067 15319
1	3	8896 13782 15282
1	3	2244 9904 15582
1	3	3062 15908 18028
1	3	10553 13112 13493
1	3	7288 10553 13493
1	3	1851 10883 19624
1	3	2895 8858 9801
1	3	6179 7879 13985
1	3	4153 10421 16403
1	3	621 9873 18496
1	3	2783 15033 19387
1	3	3512 6337 12427 16044
1	3	5434 10475 14188
1	3	6768 11201 17055
1	3	6768 10361 17055
1	3	4202 11838 14168
1	3	837 11361 12557
1	3	297 2122 13909
1	3	14723 14747 17829
1	3	11774 12271 17731
1	3	6256 6851 18259
1	3	2087 2450 3749 5424
1	3	4485 7403 16520
1	3	8856 9862 10233
1	3	4305 4895 12925
1	3	1132 11616 15685
1	3	578 3081 6681 9624
1	3	2332 12308 16666
1	3	8395 11253 15262
1	3	4424 6155 11662
1	3	3288 6155 11662
1	3	1891 8502 18347
1	3	6 8067 15319
2	4	8896 13782 15282
2	4	2244 9904 15582
2	4	3062 15908 18028
2	4	10553 13112 13493
2	4	7288 10553 13493
2	4	1851 10883 19624
2	4	2895 8858 9801
2	4	6179 7879 13985
2	4	4153 10421 16403
2	4	6904 9873 18496
2	4	621 9873 18496
2	4	2783 15033 19387
2	4	3512 6337 12427 16044
2	4	5434 10475 14188
2	4	6768 10361 17055
2	4	6768 11201 17055
2	4	4202 11838 14168
2	4	11797 13110 19769
2	4	1099 11797 13110
2	4	837 11361 12557
2	4	297 2122 13909
2	4	14723 14747 17829
2	4	11774 12271 17731
2	4	6256 6851 18259
2	4	2087 2450 3749
2	4	2450 3749 5424
2	4	4305 4895 12925
2	4	578 3081 6681 9624
2	4	2332 12308 16666
2	4	8395 11253 15262
2	4	4424 6155 11662
2	4	3288 6155 11662
3	5	8896 13782 15282
3	5	2244 9904 15582
3	5	5674 7619 12270
3	5	3607 19685 19951
3	5	10553 13112 13493
3	5	7288 10553 13493
3	5	2895 8858 9801
3	5	6179 7879 13985
3	5	4153 10421 16403
3	5	6904 9873 18496
3	5	2783 15033 19387
3	5	3512 6337 12427 16044
3	5	5434 10475 14188
3	5	3078 5733 13044 19895
3	5	6768 11201 17055
3	5	4202 11838 14168
3	5	4202 7338 11838
3	5	1099 11797 13110 19769
3	5	837 11361 12557
3	5	297 2122 2224
3	5	2122 2224 13909
3	5	14723 14747 17829
3	5	14865 14966 16000
3	5	11774 12271 17731
3	5	6256 6851 18259
3	5	2087 2450 3749
3	5	4305 4895 12925
3	5	578 3081 6681 9624
3	5	2332 12308 16666
3	5	8395 11253 15262
3	5	4424 6155 11662
3	5	3288 6155 11662
4	6	8896 13782 15282
4	6	2244 9904 15582
4	6	5674 7619 12270
4	6	3607 19685 19951
4	6	10553 13112 13493
4	6	2895 8858 9801
4	6	6179 7879 13985
4	6	4153 10421 16403
4	6	6904 9873 18496
4	6	2783 15033 19387
4	6	3512 6337 12427 16044
4	6	5434 10475 14188
4	6	3078 5733 13044 19895
4	6	6768 11201 17055
4	6	4202 7338 11838 14168
4	6	1099 11797 13110 19769
4	6	4160 8971 18408
4	6	837 11361 12557
4	6	2122 2224 13909
4	6	14723 14747 17829
4	6	11774 12271 17731
4	6	12063 12271 17465
4	6	6256 6851 18259
4	6	2087 2450 3749
4	6	4305 4895 12925
4	6	578 3081 6681 9624
4	6	8395 11253 15262
4	6	4424 6155 11662
4	6	3288 6155 11662
5	7	8896 13782 15282
5	7	2244 9904 15582
5	7	5674 7619 12270
5	7	3607 11379 19685 19951
5	7	10553 13112 13493
5	7	2895 8858 9801
5	7	6179 7879 13985
5	7	4153 10421 16403
5	7	6904 9873 18496
5	7	621 13814 16340
5	7	2783 15033 19387
5	7	3512 6337 12427 16044
5	7	5434 10475 14188
5	7	5733 13044 19895
5	7	6768 11201 17055
5	7	4202 7338 11838
5	7	7338 11838 14168
5	7	1099 11797 13110 19769
5	7	837 11361 12557
5	7	8941 14286 18602
5	7	14723 14747 17829
5	7	11774 12271 17731
5	7	11774 12271 17465
5	7	12063 12271 17465
5	7	6256 6851 18259
5	7	2087 2450 3749
5	7	4305 4895 12925
5	7	578 3081 6681 9624
5	7	8395 11253 15262
5	7	4424 6155 11662
5	7	3288 6155 11662
5	7	9705 13000 14093
6	8	11121 11246 12647
6	8	8896 13782 15282
6	8	2244 9904 15582
6	8	5674 7619 12270
6	8	196 1111 15188
6	8	3607 11379 19685 19951
6	8	2895 8858 9801
6	8	6179 7879 13985
6	8	4153 10421 16403
6	8	6904 9873 18496
6	8	2783 15033 19387
6	8	3512 6337 12427 16044
6	8	5733 13044 19895
6	8	5434 10475 14188
6	8	6768 11201 17055
6	8	1099 13110 19769
6	8	11797 13110 19769
6	8	837 11361 12557
6	8	8941 14286 18602
6	8	14723 14747 17829
6	8	8695 13132 14564
6	8	11774 12271 17465 17731
6	8	6256 6851 18259
6	8	2537 18732 19570
6	8	2087 2450 3749
6	8	6082 7507 11191
6	8	4305 4895 12925
6	8	578 3081 6681 9624
6	8	8395 11253 15262
6	8	4424 6155 11662
6	8	3288 6155 11662
6	8	9705 13000 14093
6	8	10637 14776 16572
7	9	8896 13782 15282
7	9	2244 9904 15582
7	9	5674 7619 12270
7	9	11379 19685 19951
7	9	3607 19685 19951
7	9	2895 8858 9801
7	9	6179 7879 13985
7	9	4153 10421 16403
7	9	6904 9873 18496
7	9	621 9873 16340
7	9	2783 15033 19387
7	9	3512 6337 12427 16044
7	9	5434 10475 14188
7	9	6768 11201 17055
7	9	1099 13110 19769
7	9	11797 13110 19769
7	9	837 11361 12557
7	9	14723 14747 17829
7	9	8695 13132 14564
7	9	11774 12271 17465 17731
7	9	6256 6851 18259
7	9	2537 18732 19570
7	9	2087 2450 3749
7	9	4305 4895 12925
7	9	5090 5591 18840
7	9	578 3081 6681 9624
7	9	8395 11253 15262
7	9	4424 6155 11662
7	9	3288 6155 11662
7	9	9705 13000 14093
8	10	8896 13782 15282
8	10	2244 9904 15582
8	10	5674 7619 12270
