0	7	621 6904 9873 13814 18496
0	7	6337 7783 12427 16044 16714
0	7	3512 6337 12427 14404 16044
0	7	2127 3158 5032 6691 12197
0	7	4202 7338 11838 14168 17544
0	7	11578 11774 12063 12271 17731
0	7	11578 11774 12063 12271 17693
0	7	11578 12063 12271 17465 17693
1	8	621 6904 9873 13814 18496
1	8	2783 9805 15033 16849 19387
1	8	6337 7783 12427 16044 16714
1	8	3512 6337 12427 14404 16044
1	8	2127 3158 5032 6691 12197
1	8	11578 11774 12063 12271 17731
1	8	11578 11774 12063 12271 17465
1	8	11578 11774 12063 12271 17693
1	8	11578 12063 12271 17465 17693
2	9	621 6904 9873 13814 18496
2	9	2783 9805 15033 16849 19387
2	9	6337 7783 12427 16044 16714
2	9	3512 6337 12427 14404 16044
2	9	2127 3158 5032 6691 12197
2	9	8941 14255 14286 16367 18602
2	9	11578 11774 12063 12271 17465 17731
2	9	11578 11774 12063 12271 17693
3	10	621 6904 9873 13814 18496
3	10	621 9873 13814 16340 18496
3	10	2783 9805 15033 16849 19387
3	10	6337 7783 12427 16044 16714
3	10	3512 6337 12427 14404 16044
3	10	2003 3020 5733 13044 19895
3	10	2003 3020 13044 16325 19895
3	10	2127 3158 5032 6691 12197
3	10	11578 11774 12063 12271 17465 17731
3	10	11578 11774 12063 12271 17693
