0	6	8896 13782 15282
0	6	4153 10421 16403
0	6	2783 15033 19387
0	6	6337 12427 16044
0	6	3512 6337 12427
0	6	578 3081 6681
1	7	8896 13782 15282
1	7	2895 8858 9801
1	7	4153 10421 16403
1	7	2783 15033 19387
1	7	6337 12427 16044
1	7	3512 6337 12427
1	7	578 3081 6681
1	7	578 3081 9624
2	8	8896 13782 15282
2	8	2895 8858 9801
2	8	4153 10421 16403
2	8	2783 15033 19387
2	8	6337 12427 16044
2	8	3512 6337 12427
2	8	578 3081 6681 9624
3	9	8896 13782 15282
3	9	2895 8858 9801
3	9	4153 10421 16403
3	9	2783 15033 19387
3	9	6337 12427 16044
3	9	3512 6337 12427
3	9	837 11361 12557
3	9	578 3081 6681 9624
4	10	8896 13782 15282
4	10	2895 8858 9801
4	10	4153 10421 16403
4	10	2783 15033 19387
4	10	6337 12427 16044
4	10	3512 6337 12427
4	10	837 11361 12557
4	10	578 3081 6681 9624
