0	3	3512 6337 12427 16044
0	3	578 3081 6681 9624
1	4	3512 6337 12427 16044
1	4	578 3081 6681 9624
2	5	3512 6337 12427 16044
2	5	578 3081 6681 9624
3	6	3512 6337 12427 16044
3	6	3078 5733 13044 19895
3	6	1099 11797 13110 19769
3	6	578 3081 6681 9624
4	7	3512 6337 12427 16044
4	7	1099 11797 13110 19769
4	7	578 3081 6681 9624
5	8	3607 11379 19685 19951
5	8	3512 6337 12427 16044
5	8	578 3081 6681 9624
6	9	3512 6337 12427 16044
6	9	11774 12271 17465 17731
6	9	578 3081 6681 9624
7	10	3512 6337 12427 16044
7	10	578 3081 6681 9624
