0	5	2069 7288 10553 13112 13493
0	5	3512 6337 12427 14404 16044
1	6	3512 6337 12427 14404 16044
1	6	11578 11774 12063 12271 17731
2	7	2783 9805 15033 16849 19387
2	7	3512 6337 12427 14404 16044
2	7	11578 11774 12063 12271 17731
2	7	11578 11774 12063 12271 17465
3	8	2783 9805 15033 16849 19387
3	8	3512 6337 12427 14404 16044
3	8	2003 3020 5733 13044 19895
3	8	11578 11774 12063 12271 17465 17731
4	9	621 9873 13814 16340 18496
4	9	2783 9805 15033 16849 19387
4	9	3512 6337 12427 14404 16044
4	9	11578 11774 12063 12271 17465 17731
5	10	621 9873 13814 16340 18496
5	10	2783 9805 15033 16849 19387
5	10	3512 6337 12427 14404 16044
5	10	11578 11774 12063 12271 17465 17731
