0, 3, 11578 11774 12063 12271 14290 17693 17731
0, 3, 11578 11774 12063 12271 17465 17693
0, 3, 2003 3020 3078 5733 13044 16325
0, 3, 2003 3078 5733 13044 16325 16790
0, 3, 3158 4574 5032 6691 7530 12197
0, 3, 3512 6337 7783 12427 16044 16714
0, 3, 387 2783 9805 15033 16849 19387
1, 4, 11578 11774 12063 12271 14290 17693 17731
1, 4, 11578 11774 12063 12271 17465 17693 17731
1, 4, 2003 3020 3078 5733 13044 16325
1, 4, 2003 3078 5733 13044 16325 16790
1, 4, 3158 4574 5032 6691 7530 12197
1, 4, 3512 6337 7783 12427 16044 16714
2, 5, 11578 11774 12063 12271 14290 17465 17693
2, 5, 11578 11774 12063 12271 14290 17693 17731
2, 5, 11578 11774 12063 12271 17465 17693 17731
2, 5, 2003 3020 3078 5733 13044 16325
2, 5, 2003 3078 5733 13044 16325 16790
2, 5, 3158 4574 5032 6691 7530 12197
2, 5, 3512 6337 7783 12427 16044 16714
3, 6, 11578 11774 12063 12271 14290 17465 17693 17731
3, 6, 2003 3020 3078 5733 13044 16325 19895
3, 6, 2003 3078 5733 13044 16325 16790 19895
3, 6, 3158 4574 5032 6691 7530 12197
3, 6, 3512 6337 7783 12427 16044 16714
4, 7, 11578 11774 12063 12271 14290 17465 17693 17731
4, 7, 2003 3020 3078 5733 13044 19895
4, 7, 2003 3020 5733 13044 16325 19895
4, 7, 2003 3078 5733 13044 16325 19895
4, 7, 3158 4574 5032 6691 7530 12197
4, 7, 3512 6337 7783 12427 16044 16714
4, 7, 621 6904 9873 13814 16340 18496
5, 8, 11578 11774 12063 12271 14290 17465 17693 17731
5, 8, 2003 13044 14264 16325 16790 19895
5, 8, 2003 3020 3078 5733 13044 19895
5, 8, 2003 3020 5733 13044 16325 19895
5, 8, 2003 5733 13044 14264 16325 19895
5, 8, 2783 8741 9805 15033 16849 19387
5, 8, 3158 4574 5032 6691 7530 12197
5, 8, 3512 6337 7783 12427 16044 16714
5, 8, 621 6766 9873 13814 16340 18496
5, 8, 621 6904 9873 13814 16340 18496
6, 9, 11578 11774 12063 12271 14290 17465 17693 17731
6, 9, 2003 13044 14264 16325 16790 19895
6, 9, 2003 3020 3078 5733 13044 19895
6, 9, 2003 3020 5733 13044 16325 19895
6, 9, 2003 3078 5733 13044 14264 19895
6, 9, 2003 5733 13044 14264 16325 19895
6, 9, 2783 8741 9805 15033 16849 19387
6, 9, 3158 4574 5032 6691 7530 12197
6, 9, 3512 6337 7783 12427 16044 16714
6, 9, 621 6766 9873 13814 16340 18496
6, 9, 621 6904 9873 13814 16340 18496
6, 9, 8941 9390 10130 12759 14286 18602
7, 10, 11578 11774 12063 12271 14290 17465 17693 17731
7, 10, 2003 13044 14264 16325 16790 19895
7, 10, 2783 8741 9805 15033 16849 19387
7, 10, 3158 4574 5032 6691 7530 12197
7, 10, 3512 6337 7783 12427 16044 16714
7, 10, 621 6766 6904 9873 13814 16340 18496
7, 10, 8941 9390 10130 12759 14286 18602
