0, 7, 10148 11420 13071 18213
0, 7, 10153 10521 17624 18995
0, 7, 102 7006 8740 14556
0, 7, 10319 12211 14529 16605
0, 7, 10378 10569 13937 18843
0, 7, 10902 11509 13746 14130
0, 7, 11179 12500 13716 15034
0, 7, 11451 14865 14966 15411 16000
0, 7, 11578 11774 12063 12271 14290 17465 17693 17731
0, 7, 1162 7613 13796 15888 16344
0, 7, 11800 14772 16791 17129 17726
0, 7, 1187 3525 5281 8667 15606
0, 7, 1261 1498 6997 18680
0, 7, 13626 13742 16169 18464
0, 7, 1414 2537 12483 18732 18898
0, 7, 142 1204 2778 9945
0, 7, 15529 15642 16060 16066
0, 7, 1570 2218 6996 13301
0, 7, 1575 7520 9310 11714
0, 7, 1587 2151 2874 18967
0, 7, 1610 12560 14165 18344
0, 7, 1640 3211 4394 7351 17230
0, 7, 1646 6364 7062 12245
0, 7, 1646 7062 12245 13504
0, 7, 1696 5381 6563 16706
0, 7, 1765 10697 11451 14865 14966 16000
0, 7, 1851 4105 10883 18354
0, 7, 1863 7790 11969 16978
0, 7, 1890 6414 12845 13016
0, 7, 2003 3020 3078 5733 13044 16325 16790
0, 7, 2003 3078 5733 13044 14264 16325 16790
0, 7, 2037 3567 4308 6774 9830
0, 7, 2069 7288 10553 13112 13493
0, 7, 2087 2450 3749 5424
0, 7, 2109 6736 10499 14335
0, 7, 2109 6736 10499 17191
0, 7, 2127 3158 4574 5032 6691 7530 12197
0, 7, 2186 4786 6153 14111
0, 7, 2194 9494 10203 17763
0, 7, 2201 6070 8151 11385
0, 7, 2218 15314 17537 17607
0, 7, 2537 12483 15880 18732 18898
0, 7, 2537 8997 12483 15880 18732
0, 7, 2540 2899 6864 8444
0, 7, 2783 8741 9805 15033 16641 19387
0, 7, 2783 8741 9805 16240 16641 19387
0, 7, 2783 9081 14650 15033 19387
0, 7, 2783 9805 15033 16641 16849 19387
0, 7, 2948 5240 6554 17094
0, 7, 297 2122 2224 13909
0, 7, 3015 3796 5453 13420
0, 7, 3054 4404 4676 12378
0, 7, 3062 13551 15908 18028
0, 7, 3094 5045 7773 10680
0, 7, 3215 5434 10475 14188
0, 7, 3215 8741 9805 16641
0, 7, 322 1282 2881 11471
0, 7, 3223 4684 12512 12835 14044
0, 7, 3288 4424 6155 11662 18912
0, 7, 329 1604 3640 11764
0, 7, 329 3640 4202 11838 14168 17544
0, 7, 329 3640 9416 11764
0, 7, 329 3640 9416 17544
0, 7, 3366 3473 5548 18648
0, 7, 3417 10794 17542 18746
0, 7, 3495 4627 8885 11039 16655
0, 7, 3506 10834 16588 17855
0, 7, 3512 6337 12427 13537 14404 16044
0, 7, 3512 6337 7783 12427 14404 16044 16714
0, 7, 3543 4697 5140 10328
0, 7, 3620 5750 8134 8609 18063 18265
0, 7, 3638 6257 12342 14227
0, 7, 3675 4656 10501 10984
0, 7, 3720 10591 17908 18311
0, 7, 387 2783 9805 15033 16849 19387
0, 7, 3904 6624 8298 10275
0, 7, 3926 5355 14599 18049
0, 7, 3926 5355 5876 14599
0, 7, 3932 7455 7854 15853
0, 7, 3962 4404 4676 12378
0, 7, 4006 4662 6767 8687
0, 7, 4034 4923 5694 10120
0, 7, 4034 4923 5694 14403
0, 7, 407 490 1247 19203
0, 7, 410 3145 6914 17173
0, 7, 4202 7338 7355 8105 11838 14168
0, 7, 4202 7338 8105 11838 14168 17544
0, 7, 4268 9897 11112 13891 19309
0, 7, 4441 6904 7009 9873 18496
0, 7, 4441 7009 11068 12283
0, 7, 4485 7403 16520 18869
0, 7, 4538 5791 7039 7477 16401
0, 7, 4538 7039 7477 14978 16401
0, 7, 4563 9897 11112 19309
0, 7, 5019 5844 11845 15034
0, 7, 5355 14599 17327 18049
0, 7, 5394 6340 7754 18927
0, 7, 557 5892 10546 12540
0, 7, 5598 5950 6019 7981
0, 7, 5674 7619 12270 12869
0, 7, 578 3081 6681 9624
0, 7, 5844 11179 12500 13716
0, 7, 5844 11845 13716 15034
0, 7, 6027 10195 13885 16727
0, 7, 6152 9274 17783 18836
0, 7, 6180 12572 16743 17563
0, 7, 621 4441 6904 9873 13814 18496
0, 7, 621 6766 7929 13814 16340 18496
