0, 7, 10153 10521 10902 14130 17624 18995
0, 7, 10153 10521 10902 16791 17624 18995
0, 7, 10521 10902 14130 16791 17726 18995
0, 7, 10521 10902 16791 17624 17726 18995
0, 7, 1098 5432 7746 11940 12675 17591
0, 7, 1099 4202 7338 7355 8105 11797 11838 13110 14168 17544
0, 7, 11578 11774 12063 12271 13513 14290 17465 17693 17731
0, 7, 11578 12063 12572 13513 14290 17465 17693
0, 7, 1400 7249 10156 14445 16616 16699
0, 7, 1400 7249 10156 14445 16616 18844
0, 7, 1400 7249 10156 16616 16699 18844
0, 7, 1400 7249 9707 14445 16616 16699
0, 7, 1400 9028 10156 12085 14638 18844
0, 7, 1400 9028 12085 14638 16219 18844
0, 7, 1414 2537 8997 12483 15880 18732 18898
0, 7, 1570 2218 2713 3863 6996 13301
0, 7, 1570 2218 3863 6996 13301 15314 17537
0, 7, 1570 2218 6996 13301 15314 17537 17607
0, 7, 1604 3658 10153 10521 17624 18995
0, 7, 1636 11007 11352 12943 13569 18813
0, 7, 1640 2245 3211 4394 7351 17230
0, 7, 1640 2245 4394 7351 10458 17230
0, 7, 1640 2245 4394 7351 9698 17230
0, 7, 1640 2245 7351 9698 10458 17230
0, 7, 1640 2245 7351 9698 15194 17230
0, 7, 1640 3211 4394 7351 10458 17230
0, 7, 1646 6364 7062 11050 12245 13504
0, 7, 1646 6364 7062 12245 13269 13504
0, 7, 1691 2862 5801 6031 14491 18817
0, 7, 1765 10697 11451 14865 14966 15411 16000
0, 7, 1765 7227 10697 14865 14966 16000
0, 7, 1824 3518 3781 4701 14679 15329
0, 7, 2003 2095 3020 3078 5733 13044 14124 14264 16325 16790
0, 7, 2003 3020 3078 5733 10475 13044 14188 14264 16325 16790
0, 7, 2003 3078 3215 5434 5733 10475 14188 14264 16325 16790
0, 7, 2003 3078 5434 5733 10475 13044 14188 14264 16325 16790
0, 7, 2003 3078 5733 10475 13044 14124 14188 14264 16325 16790
0, 7, 2003 3215 5434 16325 16790 16849
0, 7, 2031 7526 12470 13302 13873 18041
0, 7, 2037 3567 4308 6774 9830 15573
0, 7, 2127 2579 3158 12868 13537 14404
0, 7, 2127 2579 3158 4574 5032 6691 7530 12197
0, 7, 2127 2579 3158 5032 6691 12197 12868 13537
0, 7, 2127 2579 3512 12868 13537 14404
0, 7, 2127 3158 12197 12868 13537 16724
0, 7, 2127 3158 12868 13537 14404 16724
0, 7, 2127 3158 4574 5032 5437 6691 7530 12197
0, 7, 2127 3158 4574 5032 6691 7530 12197 19421
0, 7, 2127 3512 6337 12868 13537 14404 16724
0, 7, 2134 4583 5596 8946 10103 15504
0, 7, 2218 2713 3863 6996 13301 17537
0, 7, 2218 6996 10130 15314 17537 17607
0, 7, 2218 6996 15314 16367 17537 17607
0, 7, 2218 9390 10130 12759 14286 15314 16367 17537 17607 18602
0, 7, 2315 3054 4404 4676 12378 17337
0, 7, 2315 3054 4404 4676 5418 12378
0, 7, 2514 6766 7929 8895 9054 13814 17166
0, 7, 2579 3512 6337 12427 12868 13537 14404
0, 7, 268 3620 5750 6703 11720 16463 18265
0, 7, 268 3620 5750 6703 8219 16463
0, 7, 2783 3215 5434 7783 8741 9805 10475 14188 16240 16641 16714 16849 19387
0, 7, 2783 3215 5434 7783 8741 9805 14188 15033 16240 16641 16714 16849 19387
0, 7, 2783 3215 5434 8741 9805 10475 14188 15033 16240 16641 16849 19387
0, 7, 2783 7783 8741 9081 9805 13759 15033 16240 16641 16714 19387
0, 7, 2783 7783 8741 9081 9805 15033 16240 16641 16714 16849 19387
0, 7, 2783 7783 8741 9805 12427 13759 16044 16240 16641 16714 19387
0, 7, 2783 7783 8741 9805 12427 15033 16044 16240 16641 16714 19387
0, 7, 2783 7783 8741 9805 13759 15033 16044 16240 16641 16714 19387
0, 7, 2783 9081 11730 13759 14650 15033 19387
0, 7, 2783 9081 13759 14650 15033 19360 19387
0, 7, 297 1765 2122 11451 12178 13909
0, 7, 297 1765 2122 11451 12178 14865
0, 7, 297 1765 2122 11451 13909 14865 14966 15411 16000
0, 7, 297 2122 11451 13909 14865 14966 15411 16000 18662
0, 7, 297 2122 2224 11451 12178 13909
0, 7, 297 2122 2224 11451 13909 14865 15411
0, 7, 297 2122 2224 11492 12178 13909
0, 7, 297 2122 2224 6153 11492 13909
0, 7, 3054 3962 4404 4676 12378 17337
0, 7, 3078 5434 5733 10475 14124 14188 14264 16325 16790
0, 7, 3158 4574 5032 5437 6691 7530 12197 19421
0, 7, 3191 3962 4404 4676 9435 12378
0, 7, 3215 5434 10475 14188 16325 16790 16849
0, 7, 3215 5434 5733 10475 14124 14188 14264 16790
0, 7, 3215 5434 7783 8741 12427 16044 16240 16641 16714
0, 7, 3215 5434 7783 8741 9805 16044 16240 16641 16714
0, 7, 3215 6337 7783 8741 12427 16044 16240 16641 16714
0, 7, 3215 7783 8741 9805 12427 16044 16240 16641 16714
0, 7, 3215 7783 8741 9805 16044 16240 16641 16714 19387
0, 7, 3223 4684 6525 12512 12835 14044
0, 7, 3275 7220 8284 15401 15770 18612
0, 7, 329 1099 3640 4202 7338 8105 11797 11838 13110 14168 17544
0, 7, 329 1099 3640 4202 7338 9416 11797 11838 13110 14168 17544
0, 7, 329 1099 3640 4202 9416 11797 11838 13110 14168 17544 19277 19397
0, 7, 329 1604 3640 3658 4202 7338 8105 9416 17544
0, 7, 329 1604 3640 3658 4202 9416 11764 17544
0, 7, 329 1604 3640 4202 7338 8105 9416 11838 14168 17544
0, 7, 329 1604 3640 4202 7338 9416 11764 11838 14168 17544
0, 7, 329 3640 4202 7338 8105 9416 11838 13110 14168 17544
0, 7, 329 3640 4202 9416 11764 14168 17544 19277 19397
0, 7, 329 3640 4828 9416 11764 19277 19397
0, 7, 337 1824 3781 4701 14679 15329
0, 7, 342 1488 3366 3473 5548 18648
0, 7, 3512 6337 12427 12868 13537 14404 16044 16724
0, 7, 3512 6337 7783 12427 13537 14404 16044 16714 16724
0, 7, 3512 6337 7783 12427 13759 16044 16240 16641 16714
0, 7, 3512 6337 7783 12427 14404 16044 16240 16641 16714
0, 7, 3512 6337 7783 8741 9805 12427 16044 16240 16641 16714
0, 7, 3620 5750 6703 8134 8219 8609 16463 16765 18063 18265
0, 7, 3620 5750 6703 8134 8609 11720 16463 18063 18265
0, 7, 3620 5750 7639 8219 16463 16765 18063 18265
0, 7, 387 2783 3215 5434 8741 9805 15033 16240 16641 16849 19387
0, 7, 387 2783 7415 15033 16849 19387
0, 7, 387 2783 8741 9081 9805 13759 14650 15033 16240 16641 19387
0, 7, 387 2783 8741 9081 9805 14650 15033 16240 16641 16849 19387
0, 7, 387 2783 9081 11730 14650 15033 16849 19387
0, 7, 387 4159 4751 9081 11730 14650
0, 7, 387 4159 9081 11730 14650 15033
