0;MergeLast;100.0;5;3;1049.356
1;MergeLast;100.0;5;4;972.869
2;MergeLast;100.0;5;5;787.414
3;MergeLast;100.0;5;6;764.147
4;MergeLast;100.0;5;7;666.686
5;MergeLast;100.0;5;3;923.694
6;MergeLast;100.0;5;4;975.485
7;MergeLast;100.0;5;5;767.372
8;MergeLast;100.0;5;6;753.504
9;MergeLast;100.0;5;7;664.331
10;MergeLast;100.0;5;3;900.313
11;MergeLast;100.0;5;4;1127.38
12;MergeLast;100.0;5;5;757.413
13;MergeLast;100.0;5;6;716.208
14;MergeLast;100.0;5;7;623.224
15;MergeLast;100.0;5;3;930.73
16;MergeLast;100.0;5;4;1155.261
17;MergeLast;100.0;5;5;781.745
18;MergeLast;100.0;5;6;720.524
19;MergeLast;100.0;5;7;636.438
20;MergeLast;100.0;5;3;897.761
21;MergeLast;100.0;5;4;1172.196
22;MergeLast;100.0;5;5;814.932
23;MergeLast;100.0;5;6;739.8
24;MergeLast;100.0;5;7;665.983
