16297	27212.13	21846.56	3
2996	27976.83	14008.36	3
18716	18247.86	27686.52	3
13599	32656.01	20400.25	3
6561	20510.73	23335.16	3
4552	22117.15	16506.66	3
16421	26000.05	19087.2	3
260	18766.73	23677.17	3
8490	18214.91	24512.31	3
17143	17729.77	27297.71	3
11444	29252.55	18953.08	3
267	27867.61	13171.17	3
7366	21260.37	18063.31	3
12807	21523.88	23197.69	3
16378	16778.23	18957.53	3
16166	14516.7	23588.57	3
10590	26093.11	22923.9	3
6495	33701.44	20657.28	3
12014	25837.1	18983.51	3
474	25573.46	21530.76	3
16745	23462.35	22746.84	3
1295	26521.04	17920.32	3
9633	17018.42	15453.13	3
15134	28170.7	25744.88	3
14661	20875.26	24983.32	3
4080	34799.66	13101.64	3
14903	18476.48	22555.63	3
15341	26251.21	13617.33	3
13715	20578.78	22294.88	3
13774	33566.2	16412.58	3
4626	28490.57	22979.29	3
3856	24137.56	28532.87	3
7593	20355.83	28169.98	3
16999	28668.2	22938.37	3
19094	25286.34	24925.5	3
8912	25635.92	25193.41	3
12973	32131.41	26472.17	3
13758	22731.93	14309.17	3
19189	32385.76	18037.26	3
13469	22997.87	27849.68	3
9562	18052.8	25211.76	3
11559	35258.16	26173.43	3
4208	23684.82	15906.62	3
9543	27453.71	14434.53	3
6466	15685.04	19322.83	3
12915	23407.88	25384.22	3
6199	27245.5	23703.48	3
17281	20812.35	14346.15	3
9192	19329.38	24518.92	3
13711	26838.06	24700.95	3
8183	31277	27034.7	3
18408	23228.77	22155.19	3
18212	30313.99	21413.87	3
19214	23629.66	19278.74	3
11663	23436.95	16679.5	3
9649	32268.31	13511.05	3
15521	18525.16	27474.09	3
11710	26626.53	18141.92	3
82	23895.98	16530.97	3
8094	19950.79	25727.15	3
10979	35630.91	25629.59	3
16209	23777.57	26109.07	3
17806	17836.5	23718.03	3
11368	31775.06	20423.03	3
8511	19355.59	13593.61	3
6871	32080.25	26249.25	3
6796	25615.71	21587.5	3
15799	32796.42	20355.09	3
14969	36283.46	22090.52	3
16570	30335.16	20896.83	3
2244	18016.63	27929.93	3
14604	20397.24	20741.16	3
7622	29158.26	23237.37	3
9251	21845.1	19108.11	3
11573	31247.78	14865.01	3
5002	32402.95	15350.35	3
19860	28692.42	14244.56	3
11621	27701.19	14237.39	3
10554	14640.53	20464.75	3
14386	33354.97	17222.85	3
9453	26978.17	19255.96	3
3384	34567.32	23326	3
16322	24096.15	18614.42	3
14546	18553.78	27754.94	3
8965	36365.42	26086.22	3
7114	16199.43	12287.62	3
5171	19997.51	19829.96	3
8451	19066.03	27756.39	3
18231	30215.66	19502.32	3
2897	17033.41	28018.81	3
6272	28729.28	12900.37	3
3780	19828.47	20135.45	3
18324	29128.03	23706.14	3
12395	25131.71	18703.41	3
4194	27280.29	21486.95	3
108	27851.55	18024.65	3
11042	24886.42	19787.9	3
15913	20738.63	21817.2	3
5105	18583.85	20963.32	3
16312	17632.59	18422.3	3
6027	16841.13	29240.25	3
4861	35660.83	25711.8	3
8349	35206.47	14266.94	3
4917	23608.79	19594.95	3
12510	31405.39	23535.77	3
14683	25790.35	27974.71	3
3288	33086.38	18962.37	3
8701	18471.27	25249.84	3
18572	30517.92	21632.13	3
10322	22092.34	16394.25	3
8563	32384.85	18583.41	3
14281	18627.19	17211.82	3
3199	16442.43	18149.14	3
8594	17095.21	29284.23	3
4373	26664.39	13873.12	3
17972	29078.16	23917.9	3
10549	26462.04	26624.43	3
14789	36487.18	23162.97	3
14741	17963.59	24081	3
11213	29465.92	22642.91	3
7342	20394.22	23977.71	3
4435	26570.81	14701.61	3
4559	27479.45	17551.55	3
101	32146.23	12977.79	3
2790	20486.62	18609.04	3
2434	20109.66	27680.24	3
13959	37340.65	12662.14	3
15037	31602.86	26095.49	3
3418	29007.38	25709.31	3
17140	27240.5	13355.26	3
17942	31783.99	21085.56	3
15210	21937	15786.58	3
15366	37177.87	12693.28	3
5549	26365.71	14935.41	3
11461	27540.23	25793.85	3
14417	29904.98	13693.75	3
17207	28178.43	24490.3	3
7658	28247.58	25650.32	3
1663	22370.33	25529.18	3
14347	22848.67	17471.26	3
13673	26877.28	20930.41	3
2686	22635.44	23584.08	3
19387	22614.67	22057.08	3
15379	26956.85	26173.29	3
11066	14798.98	19236.29	3
8245	25275.8	17094.9	3
1264	22505.85	27211.68	3
